Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
randomCutForest,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.448048400879,-0.691254918073,2,3018,8,400,4032
randomCutForest,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.448048400879,-2.0,0,3025,0,403,4032
randomCutForest,reward_low_FN_rate,realTraffic/speed_6005.csv,0.448048400879,0.842622001756,3,1886,0,236,2500
randomCutForest,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.448048400879,1.84632452799,12,3080,2,334,4032
randomCutForest,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.448048400879,0.0,0,3428,0,0,4032
randomCutForest,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.448048400879,0.875727409493,18,3025,0,385,4032
randomCutForest,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.448048400879,0.666433666253,5,15800,1,1494,18050
randomCutForest,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.448048400879,-3.79598133079,1,1870,6,248,2500
randomCutForest,reward_low_FN_rate,realTraffic/speed_7578.csv,0.448048400879,0.360821974574,4,839,3,112,1127
Totals,,,,-24.0742986244,497,298946,401,32998,365558
