Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaNew,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.5126953125,-2.11,0,930,1,126,1243
numentaNew,standard,realTraffic/speed_t4013.csv,0.5126953125,1.6956040571,2,1871,0,248,2495
numentaNew,standard,realTweets/Twitter_volume_PFE.csv,0.5126953125,-2.47429744051,2,13519,1,1586,15858
numentaNew,standard,realAdExchange/exchange-3_cpm_results.csv,0.5126953125,-1.0,0,1155,0,153,1538
numentaNew,standard,realKnownCause/nyc_taxi.csv,0.5126953125,-3.09725377366,2,8535,0,1033,10320
numentaNew,standard,realTraffic/speed_7578.csv,0.5126953125,-2.21377584416,1,842,0,115,1127
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5126953125,-1.32,0,3416,12,0,4032
numentaNew,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaNew,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.5126953125,0.853506766845,2,3025,0,401,4032
numentaNew,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.5126953125,0.670364385329,3,3546,2,470,4730
numentaNew,standard,artificialWithAnomaly/art_daily_nojump.csv,0.5126953125,-1.0,0,3025,0,403,4032
numentaNew,standard,realAdExchange/exchange-3_cpc_results.csv,0.5126953125,-3.0,0,1155,0,153,1538
numentaNew,standard,realKnownCause/ambient_temperature_system_failure.csv,0.5126953125,1.75812012637,2,5791,0,724,7267
numentaNew,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaNew,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.5126953125,-1.33,0,3022,3,403,4032
numentaNew,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.5126953125,-0.168908360743,1,3026,0,401,4032
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.5126953125,-2.0,0,3026,0,402,4032
numentaNew,standard,realAdExchange/exchange-2_cpm_results.csv,0.5126953125,-2.0,0,1219,0,162,1624
numentaNew,standard,artificialNoAnomaly/art_noisy.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5126953125,-0.190641555618,1,3026,0,401,4032
numentaNew,standard,realTraffic/occupancy_6005.csv,0.5126953125,-1.0,0,1784,0,239,2380
numentaNew,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.5126953125,0.855326299622,1,3025,0,402,4032
numentaNew,standard,realTraffic/speed_6005.csv,0.5126953125,-1.0,0,1886,0,239,2500
numentaNew,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5126953125,0.293896855749,12,15795,6,1487,18050
numentaNew,standard,realTweets/Twitter_volume_AAPL.csv,0.5126953125,1.25845175979,4,13560,4,1584,15902
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.5126953125,-2.99,0,3017,9,402,4032
numentaNew,standard,realAdExchange/exchange-2_cpc_results.csv,0.5126953125,-1.0,0,1218,0,163,1624
numentaNew,standard,realTweets/Twitter_volume_UPS.csv,0.5126953125,1.98861710514,8,13528,3,1577,15866
numentaNew,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.5126953125,0.600258349599,2,3462,1,463,4621
numentaNew,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.5126953125,0.624788146524,5,3022,3,398,4032
Totals,,,,-31.7507668407,89,299218,129,33406,365558
