Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
twitterADVec,standard,realAdExchange/exchange-4_cpm_results.csv,1.0,-0.37352642487668253,2,1232,1,162,1643
twitterADVec,standard,realTraffic/TravelTime_451.csv,1.0,-1.0,0,1621,0,217,2162
twitterADVec,standard,realAdExchange/exchange-3_cpm_results.csv,1.0,0.862098587352162,1,1155,0,152,1538
twitterADVec,standard,realKnownCause/machine_temperature_system_failure.csv,1.0,-0.23721314526830195,45,19677,0,2223,22695
twitterADVec,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,0.3609859794451964,2,3019,6,401,4032
twitterADVec,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,1.0,0.9500150355695527,2,3540,7,472,4730
twitterADVec,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,-0.3509982435695854,1,3026,0,401,4032
twitterADVec,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-1.7605360578912437,2,3017,6,403,4032
twitterADVec,standard,realTraffic/speed_t4013.csv,1.0,1.7461092547365271,4,1871,0,246,2495
twitterADVec,standard,realKnownCause/rogue_agent_key_updown.csv,1.0,-1.3964908955014117,1,4027,8,529,5315
twitterADVec,standard,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-2.130969140991819,1,3455,8,464,4621
twitterADVec,standard,realTraffic/occupancy_t4013.csv,1.0,1.725221520228401,5,1875,0,245,2500
twitterADVec,standard,realAdExchange/exchange-4_cpc_results.csv,1.0,0.6222829052498451,2,1231,1,163,1643
twitterADVec,standard,artificialWithAnomaly/art_daily_nojump.csv,1.0,0.34022188686084864,2,3019,6,401,4032
twitterADVec,standard,realTraffic/speed_6005.csv,1.0,0.8426220017559383,3,1886,0,236,2500
twitterADVec,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,1.0,-1.7924961392040304,2,3017,6,403,4032
twitterADVec,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,1.0,0.5332415433222171,4,3021,4,399,4032
twitterADVec,standard,artificialNoAnomaly/art_flatline.csv,1.0,0.0,0,3428,0,0,4032
twitterADVec,standard,realTweets/Twitter_volume_UPS.csv,1.0,-1.7849634317208327,8,13508,23,1577,15866
twitterADVec,standard,realTweets/Twitter_volume_CRM.csv,1.0,1.7826961623910638,22,13550,9,1571,15902
twitterADVec,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,1.0,0.7506718242697022,6,3024,1,397,4032
twitterADVec,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,1.0,-0.3616286965814936,2,3021,5,400,4032
twitterADVec,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,1.0,0.799495036546381,7,3024,1,396,4032
twitterADVec,standard,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.0,0,5791,0,726,7267
twitterADVec,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,1.0,-0.88,0,3420,8,0,4032
Totals,,,,-6.816259170529837,317,299052,295,33178,365558
